Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202400045017;203 881 676;155 702 513;A01;1;1;4;2;1962.0;0;1;0;0;-1; -1;-1
202400045022;203 881 650;155 702 500;A01;1;1;4;1;1988.0;0;1;8;-1;0;0;-1
202400045022;203 881 653;155 702 503;B01;3;2;1;2;2000.0;1;1;8;-1;0;0;-1
202400045022;203 881 654;155 702 503;B01;1;1;4;1;1974.0;0;1;8;-1;0;0;-1
202400045022;203 881 655;155 702 503;B01;2;2;1;2;2004.0;1;1;8;-1;0;0;-1
202400045022;203 881 657;155 702 505;C01;3;2;1;1;2021.0;0;3;8;-1;0;0;-1
202400045022;203 881 659;155 702 505;C01;4;2;1;2;1992.0;0;1;8;-1;0;0;-1
202400045022;203 881 662;155 702 505;C01;1;1;4;2;1989.0;0;1;8;-1;0;0;-1
202400045022;203 881 664;155 702 505;C01;5;2;1;1;1986.0;0;1;8;-1;0;0;-1
202400045022;203 881 666;155 702 505;C01;2;2;1;1;1988.0;0;1;8;-1;0;0;-1
202400045033;203 881 625;155 702 482;A01;1;1;1;1;1963.0;5;1;0;-1;0;0;-1
202400045033;203 881 628;155 702 484;B01;2;2;1;1;1998.0;0;8;0;-1;0;0;-1
202400045033;203 881 629;155 702 484;B01;1;1;3;1;1988.0;5;8;0;-1;0;0;-1
202400045049;203 881 583;155 702 454;A01;1;1;4;2;1986.0;0;1;0;-1;-1; -1;-1
202400045061;203 881 554;155 702 430;A01;2;2;4;2;1968.0;5;1;0;-1;0;0;-1
202400045061;203 881 555;155 702 430;A01;1;1;1;1;1966.0;5;1;0;-1;0;0;-1
202400045061;203 881 558;155 702 433;B01;2;2;4;1;2006.0;5;1;0;-1;0;0;-1
202400045061;203 881 560;155 702 433;B01;1;1;4;1;2001.0;5;1;0;-1;0;0;-1
202400045061;203 881 562;155 702 436;D01;1;1;4;1;1977.0;1;1;0;-1;0;0;-1
202400045061;203 881 564;155 702 438;C01;1;1;4;1;1985.0;4;1;0;-1;0;0;-1
202400045064;203 881 548;155 702 425;A01;1;1;1;1;1970.0;5;1;8;-1;-1; -1;-1
202400045064;203 881 553;155 702 429;B01;1;1;4;1;1984.0;5;2;6;-1;-1; -1;-1
202400045068;203 881 536;155 702 417;A01;1;1;1;1;1937.0;5;1;-1;-1;0;0;-1
202400045068;203 881 542;155 702 420;B01;1;1;3;1;1972.0;0;2;-1;-1;0;0;-1
202400045074;203 881 523;155 702 407;B01;1;1;2;2;1983.0;1;2;6;-1;0;0;-1
202400045074;203 881 530;155 702 412;A01;1;1;1;2;1977.0;1;1;-1;-1;0;0;-1
202400045080;203 881 502;155 702 391;A01;1;1;1;2;2003.0;5;0;-1;-1;0;0;-1
202400045080;203 881 509;155 702 395;B01;1;1;3;1;2010.0;5;0;-1;-1;2;3;3
202400045094;203 881 464;155 702 363;A01;1;1;1;1;1990.0;4;1;0;0;-1; -1;-1
202400045094;203 881 468;155 702 366;B01;1;1;1;1;2002.0;1;1;0;0;-1; -1;-1
202400045094;203 881 472;155 702 370;C01;1;1;4;1;1997.0;1;2;6;0;-1; -1;-1
202400045095;203 881 466;155 702 364;B01;1;1;1;1;1986.0;0;1;-1;-1;-1; -1;-1
202400045095;203 881 470;155 702 368;A01;1;1;4;1;2007.0;0;2;7;-1;-1; -1;-1
202400045131;203 881 390;155 702 303;A01;1;1;4;1;2000.0;5;1;8;-1;-1; -1;-1
202400045131;203 881 392;155 702 303;A01;4;2;4;1;1997.0;5;1;8;-1;-1; -1;-1
202400045131;203 881 394;155 702 303;A01;2;2;3;1;2000.0;5;1;8;-1;-1; -1;-1
202400045154;203 881 335;155 702 263;A01;3;2;1;1;2015.0;9;1;-1;-1;0;0;-1
202400045154;203 881 337;155 702 263;A01;2;2;1;2;1959.0;9;1;-1;-1;0;0;-1
202400045154;203 881 338;155 702 263;A01;4;2;4;1;2017.0;9;1;-1;-1;0;0;-1
202400045154;203 881 340;155 702 263;A01;5;2;1;1;2021.0;9;1;-1;-1;0;0;-1
202400045154;203 881 343;155 702 263;A01;1;1;1;2;1985.0;9;1;-1;-1;0;0;-1
202400045154;203 881 346;155 702 268;B01;1;1;3;1;1965.0;0;2;6;-1;0;0;-1
202400045158;203 881 327;155 702 256;A01;1;1;1;1;1969.0;0;1;0;0;-1; -1;-1
202400045158;203 881 330;155 702 260;B01;1;1;4;1;1972.0;0;2;6;0;-1; -1;-1
202400045169;203 881 301;155 702 236;A01;1;1;3;1;1966.0;0;0;-1;-1;0;0;-1
202400045174;203 881 289;155 702 225;B01;1;1;1;1;1981.0;4;1;-1;-1;0;0;-1
202400045174;203 881 292;155 702 227;A01;1;1;3;1;1987.0;1;2;6;-1;0;0;-1
202400045174;203 881 294;155 702 230;C01;1;1;1;1;1991.0;0;1;-1;-1;0;0;-1
202400045174;203 881 296;155 702 231;D01;1;1;1;1;1976.0;0;1;-1;-1;0;0;-1
202400045174;203 881 299;155 702 234;E01;1;1;1;1;1972.0;4;1;-1;-1;0;0;-1
202400045189;203 881 249;155 702 198;A01;1;1;4;1;2005.0;5;2;0;0;-1; -1;-1
202400045191;203 881 241;155 702 191;A01;1;1;3;1;1984.0;4;1;-1;-1;0;0;-1
202400045196;203 881 228;155 702 182;A01;1;1;1;1;1997.0;1;1;0;-1;-1; -1;-1
202400045196;203 881 232;155 702 183;B01;1;1;4;2;2004.0;1;1;0;-1;-1; -1;-1
202400045196;203 881 236;155 702 187;C01;1;1;1;1;1992.0;1;1;0;-1;-1; -1;-1
202400045196;203 881 239;155 702 189;D01;1;1;1;1;1995.0;1;1;0;-1;-1; -1;-1
202400045251;203 881 111;155 702 091;B01;1;1;1;1;1994.0;4;1;0;-1;0;0;-1
202400045251;203 881 113;155 702 092;A01;1;1;3;1;1973.0;4;1;0;-1;0;0;-1
202400045260;203 881 088;155 702 071;A01;1;1;4;1;1999.0;0;1;0;-1;-1; -1;-1
202400045262;203 881 084;155 702 068;A01;1;1;4;1;2003.0;5;1;0;0;-1; -1;-1
202400045304;203 880 990;155 702 000;A01;1;1;1;2;2002.0;1;1;0;-1;-1; -1;-1
202400045304;203 880 994;155 702 004;B01;1;1;4;2;1980.0;9;1;0;-1;-1; -1;-1
202400045310;203 880 978;155 701 990;A01;1;1;1;1;1986.0;4;1;0;0;-1; -1;-1
202400045310;203 880 981;155 701 994;B01;2;2;4;1;1995.0;4;1;0;0;-1; -1;-1
202400045310;203 880 984;155 701 994;B01;1;1;4;2;1966.0;4;1;0;0;-1; -1;-1
202400045310;203 880 988;155 701 998;C01;1;1;1;1;1984.0;4;1;0;0;-1; -1;-1
202400045325;203 880 938;155 701 963;C01;2;2;4;2;1986.0;9;1;0;-1;-1; -1;-1
202400045325;203 880 943;155 701 963;C01;1;1;1;1;1976.0;9;1;0;-1;-1; -1;-1
202400045325;203 880 949;155 701 969;A01;2;2;4;2;2014.0;5;1;0;-1;-1; -1;-1
202400045325;203 880 950;155 701 969;A01;1;1;4;2;1980.0;5;1;0;-1;-1; -1;-1
202400045325;203 880 953;155 701 971;B01;2;2;4;1;2014.0;4;1;0;-1;-1; -1;-1
202400045325;203 880 954;155 701 971;B01;2;2;4;2;2016.0;4;1;0;-1;-1; -1;-1
202400045325;203 880 957;155 701 971;B01;1;1;4;1;1980.0;4;1;0;-1;-1; -1;-1
202400045334;203 880 922;155 701 952;A01;10;3;3;1;1950.0;0;0;-1;-1;3;3;1
202400045334;203 880 923;155 701 952;A01;1;1;1;2;1984.0;5;1;-1;-1;0;0;-1
202400045334;203 880 928;155 701 955;B01;1;1;1;2;1964.0;0;1;-1;-1;0;0;-1
202400045346;203 880 894;155 701 931;A01;1;1;4;1;1999.0;1;2;6;-1;-1; -1;-1
202400045389;203 880 793;155 701 856;B01;1;1;1;2;1997.0;5;1;-1;-1;0;0;-1
202400045389;203 880 803;155 701 862;A01;2;2;4;1;1975.0;9;8;-1;-1;0;0;-1
202400045418;203 880 726;155 701 805;A01;1;1;1;2;1996.0;0;1;0;-1;-1; -1;-1
202400045418;203 880 731;155 701 808;B01;1;1;4;1;1972.0;1;2;0;-1;-1; -1;-1
202400045429;203 880 703;155 701 784;B01;2;2;4;2;2004.0;0;1;0;-1;-1; -1;-1
202400045429;203 880 704;155 701 784;B01;1;1;4;1;2001.0;5;1;0;-1;-1; -1;-1
202400045429;203 880 705;155 701 786;A01;1;1;1;1;1986.0;5;1;0;-1;-1; -1;-1
202400045438;203 880 681;155 701 767;A01;1;1;3;1;1988.0;4;1;-1;-1;0;0;-1
202400045438;203 880 684;155 701 770;B01;1;1;1;1;1966.0;4;1;-1;-1;0;0;-1
202400045440;203 880 677;155 701 765;A01;10;3;3;2;1945.0;5;0;-1;-1;1;3;1
202400045440;203 880 679;155 701 765;A01;1;1;1;2;2004.0;5;1;0;-1;-1; -1;-1
202400045444;203 880 668;155 701 760;A01;1;1;3;1;1968.0;5;2;6;9;0;0;-1
202400045449;203 880 655;155 701 748;A01;1;1;4;1;1996.0;5;2;6;-1;-1; -1;-1
202400045467;203 880 615;155 701 716;A01;10;3;3;1;1966.0;0;0;-1;-1;2;5;1
202400045467;203 880 619;155 701 716;A01;1;1;1;1;1990.0;0;1;0;-1;-1; -1;-1
202400045484;203 880 579;155 701 693;A01;2;2;3;2;2000.0;5;1;4;-1;-1; -1;-1
202400045484;203 880 582;155 701 693;A01;1;1;1;1;2001.0;5;1;4;-1;-1; -1;-1
202400045490;203 880 567;155 701 682;A01;1;1;1;1;2002.0;0;1;-1;-1;0;0;-1
202400045490;203 880 571;155 701 685;B01;1;1;4;1;1998.0;0;2;6;9;0;0;-1
202400045510;203 880 515;155 701 641;B01;1;1;1;1;2005.0;0;1;0;-1;-1; -1;-1
202400045510;203 880 519;155 701 643;A01;1;1;4;1;1988.0;0;2;0;-1;-1; -1;-1
202400045521;203 880 480;155 701 617;A01;10;3;3;1;1954.0;5;8;8;-1;2;3;1
202400045521;203 880 483;155 701 617;A01;1;1;1;1;1945.0;5;8;0;-1;-1; -1;-1
202400045532;203 880 461;155 701 600;A01;10;3;4;1;1983.0;0;0;-1;-1;2;3;1
202400045532;203 880 462;155 701 600;A01;1;1;1;1;1972.0;5;2;8;-1;-1; -1;-1
202400045564;203 880 384;155 701 539;A01;1;1;1;2;2002.0;0;1;8;-1;-1; -1;-1
202400045564;203 880 388;155 701 543;B01;1;1;4;1;1979.0;0;2;0;-1;-1; -1;-1
202400045586;203 880 326;155 701 496;A01;1;1;4;1;1972.0;5;2;0;-1;0;0;-1
202400045586;203 880 329;155 701 498;B01;1;1;1;1;1995.0;1;1;0;-1;0;0;-1
202400045589;203 880 322;155 701 493;A01;1;1;1;1;1972.0;4;1;0;0;-1; -1;-1
202400045589;203 880 324;155 701 494;B01;1;1;4;1;1972.0;1;1;0;0;-1; -1;-1
202400045613;203 880 259;155 701 450;A01;10;3;4;1;2000.0;5;0;-1;-1;2;3;1
202400045613;203 880 260;155 701 450;A01;1;1;1;2;1953.0;5;8;0;-1;-1; -1;-1
202400045622;203 880 241;155 701 435;A01;1;1;4;1;1988.0;1;2;6;-1;0;0;-1
202400045626;203 880 236;155 701 429;A01;1;1;3;1;1951.0;5;1;-1;-1;0;0;-1
202400045628;203 880 230;155 701 425;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400045628;203 880 232;155 701 425;A01;2;2;4;1;2005.0;0;8;0;-1;-1; -1;-1
202400045637;203 880 209;155 701 405;A01;3;2;1;1;2021.0;0;3;8;-1;-1; -1;-1
202400045637;203 880 210;155 701 405;A01;1;1;4;2;1991.0;0;1;0;-1;-1; -1;-1
202400045637;203 880 212;155 701 407;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400045639;203 880 205;155 701 402;A01;1;1;3;2;1955.0;5;1;-1;-1;0;0;-1
202400045645;203 880 191;155 701 390;A01;1;1;2;1;1977.0;5;2;6;-1;0;0;-1
202400045645;203 880 193;155 701 391;B01;1;1;1;1;1975.0;5;1;-1;-1;0;0;-1
202400045673;203 880 134;155 701 346;A01;1;1;3;1;1985.0;1;0;-1;-1;0;0;-1
202400045687;203 880 106;155 701 325;B01;1;1;4;2;1980.0;1;8;0;-1;0;0;-1
202400045687;203 880 108;155 701 326;A01;1;1;1;1;1979.0;4;8;0;-1;0;0;-1
202400045698;203 880 081;155 701 304;A01;1;1;1;1;2000.0;0;1;0;-1;-1; -1;-1
202400045698;203 880 084;155 701 307;B01;1;1;4;1;1999.0;0;2;6;-1;-1; -1;-1
202400045703;203 880 068;155 701 295;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400045703;203 880 069;155 701 295;A01;10;3;4;1;1989.0;5;0;-1;-1;1;9;3
202400045706;203 880 061;155 701 289;A01;1;1;4;1;1996.0;4;1;0;-1;0;0;-1
202400045706;203 880 065;155 701 293;B01;1;1;1;1;1975.0;4;1;-1;-1;0;0;-1
202400045708;203 880 056;155 701 285;A01;1;1;3;1;1994.0;0;2;8;-1;0;0;-1
202400045710;203 880 053;155 701 281;A01;1;1;3;1;2004.0;5;0;-1;-1;0;0;-1
202400045717;203 880 035;155 701 268;A01;1;1;1;2;1996.0;0;1;0;-1;-1; -1;-1
202400045717;203 880 039;155 701 272;B01;1;1;4;1;2000.0;4;1;0;-1;-1; -1;-1
202400045721;203 880 029;155 701 262;A01;1;1;1;1;1969.0;1;1;0;-1;0;0;-1
202400045721;203 880 032;155 701 266;B01;1;1;4;1;1982.0;9;1;0;-1;0;0;-1
202400045738;203 879 991;155 701 231;A01;2;2;1;2;2011.0;2;1;-1;-1;0;0;-1
202400045738;203 879 994;155 701 231;A01;1;1;4;1;1947.0;2;1;-1;-1;0;0;-1
202400045738;203 880 001;155 701 239;B01;1;1;1;1;1980.0;5;1;-1;-1;0;0;-1
202400045749;203 879 972;155 701 213;A01;1;1;4;2;1999.0;1;2;0;-1;-1; -1;-1
202400045751;203 879 975;155 701 215;A01;1;1;4;1;1981.0;5;0;-1;-1;0;0;-1
202400045760;203 879 946;155 701 193;A01;2;2;1;2;2001.0;5;2;6;-1;0;0;-1
202400045760;203 879 948;155 701 193;A01;1;1;4;1;1988.0;5;2;6;-1;0;0;-1
202400045760;203 879 951;155 701 196;B01;1;1;1;2;2003.0;9;1;0;-1;0;0;-1
202400045762;203 879 945;155 701 191;B01;1;1;1;1;2006.0;0;1;-1;-1;0;0;-1
202400045762;203 879 950;155 701 195;A01;1;1;3;1;2010.0;5;2;-1;-1;0;0;-1
202400045767;203 879 933;155 701 180;A01;1;1;4;1;1958.0;5;1;-1;-1;0;0;-1
202400045767;203 879 935;155 701 182;B01;1;1;3;1;1939.0;5;1;-1;-1;0;0;-1
202400045786;203 879 887;155 701 141;Z01;1;1;1;-1;;-1;8;8;8;-1; -1;-1
202400045786;203 879 894;155 701 147;B01;1;1;4;2;1957.0;0;2;0;0;-1; -1;-1
202400045790;203 879 879;155 701 134;A01;1;1;1;1;1999.0;0;1;0;0;-1; -1;-1
202400045790;203 879 885;155 701 139;B01;1;1;4;1;1982.0;0;8;0;0;-1; -1;-1
202400045792;203 879 878;155 701 133;A01;1;1;4;1;1994.0;5;8;0;-1;0;0;-1
202400045792;203 879 882;155 701 138;B01;1;1;1;2;1974.0;4;1;8;-1;0;0;-1
202400045808;203 879 842;155 701 109;A01;4;2;1;1;2002.0;5;0;-1;-1;0;0;-1
202400045808;203 879 844;155 701 109;A01;1;1;1;1;2002.0;5;0;-1;-1;0;0;-1
202400045808;203 879 850;155 701 113;B01;10;3;2;1;2004.0;5;0;-1;-1;9;2;2
202400045808;203 879 851;155 701 113;B01;5;2;1;1;2006.0;5;0;-1;-1;0;0;-1
202400045808;203 879 855;155 701 113;B01;3;2;1;1;2005.0;5;0;-1;-1;0;0;-1
202400045808;203 879 856;155 701 113;B01;2;2;1;2;2000.0;5;0;-1;-1;0;0;-1
202400045808;203 879 858;155 701 113;B01;4;2;1;1;2000.0;5;0;-1;-1;0;0;-1
202400045808;203 879 859;155 701 113;B01;1;1;1;1;1992.0;5;0;-1;-1;0;0;-1
202400045811;203 879 832;155 701 102;A01;10;3;4;2;1979.0;5;0;-1;-1;4;3;1
202400045811;203 879 834;155 701 102;A01;1;1;1;2;1995.0;9;2;0;-1;0;0;-1
202400045817;203 879 816;155 701 088;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400045817;203 879 820;155 701 092;B01;1;1;4;2;1988.0;5;8;4;-1;-1; -1;-1
202400045820;203 879 813;155 701 085;A01;1;1;1;1;1987.0;0;8;0;0;-1; -1;-1
202400045820;203 879 815;155 701 087;B01;1;1;4;1;1996.0;4;1;0;0;-1; -1;-1
202400045821;203 879 810;155 701 083;A01;10;3;3;1;1953.0;5;0;-1;-1;3;3;1
202400045821;203 879 812;155 701 083;A01;1;1;1;1;1949.0;5;8;-1;-1;0;0;-1
202400045822;203 879 807;155 701 081;A01;1;1;1;1;1969.0;5;8;0;-1;0;0;-1
202400045822;203 879 811;155 701 084;B01;1;1;4;2;1979.0;0;8;0;-1;-1; -1;-1
202400045835;203 879 774;155 701 058;B01;1;1;4;1;1989.0;0;8;0;0;-1; -1;-1
202400045835;203 879 776;155 701 060;A01;1;1;1;-1;;-1;8;8;8;-1; -1;-1
202400045838;203 879 768;155 701 054;A01;10;3;4;2;2002.0;0;8;8;-1;3;3;1
202400045838;203 879 770;155 701 054;A01;1;1;1;1;1960.0;0;1;0;-1;0;0;-1
202400045842;203 879 762;155 701 050;A01;1;1;3;1;1974.0;4;1;-1;-1;0;0;-1
202400045871;203 879 697;155 701 001;A01;1;1;4;2;1938.0;0;1;0;0;-1; -1;-1
202400045871;203 879 702;155 701 006;B01;1;1;1;1;1969.0;0;1;0;0;-1; -1;-1
202400045875;203 879 680;155 700 991;A01;1;1;2;1;2005.0;0;1;-1;-1;0;0;-1
202400045877;203 879 681;155 700 992;A01;1;1;4;1;1998.0;5;2;6;0;-1; -1;-1
202400045877;203 879 685;155 700 994;B01;1;1;1;2;2000.0;5;1;0;0;-1; -1;-1
202400045889;203 879 657;155 700 971;A01;1;1;4;1;2000.0;5;8;-1;-1;0;0;-1
202400045907;203 879 609;155 700 935;C01;1;1;4;2;1993.0;0;1;-1;-1;-1; -1;-1
202400045907;203 879 612;155 700 938;B01;1;1;1;2;1983.0;0;1;-1;-1;-1; -1;-1
202400045907;203 879 615;155 700 940;A01;2;2;4;1;1981.0;1;1;-1;-1;-1; -1;-1
202400045907;203 879 618;155 700 940;A01;1;1;4;1;1968.0;1;1;-1;-1;-1; -1;-1
202400045916;203 879 580;155 700 914;A01;1;1;1;1;1992.0;1;1;0;-1;-1; -1;-1
202400045916;203 879 584;155 700 918;B01;1;1;4;1;1997.0;1;2;6;-1;-1; -1;-1
202400045923;203 879 563;155 700 903;A01;1;1;1;2;1993.0;1;8;-1;-1;0;0;-1
202400045923;203 879 565;155 700 905;B01;1;1;3;1;2003.0;5;2;-1;-1;0;0;-1
202400045924;203 879 560;155 700 899;A01;1;1;4;1;1962.0;5;4;-1;-1;0;0;-1
202400045924;203 879 562;155 700 902;B01;1;1;3;2;1955.0;5;2;4;-1;0;0;-1
202400045930;203 879 543;155 700 886;A01;1;1;4;2;1994.0;0;1;0;-1;-1; -1;-1
202400045930;203 879 546;155 700 890;B01;2;2;4;2;1986.0;0;1;0;-1;-1; -1;-1
202400045930;203 879 547;155 700 890;B01;3;2;4;2;2017.0;0;1;0;-1;-1; -1;-1
202400045930;203 879 549;155 700 890;B01;1;1;4;1;1986.0;0;1;0;-1;-1; -1;-1
202400045931;203 879 541;155 700 884;B01;1;1;3;1;1971.0;5;2;-1;-1;0;0;-1
202400045931;203 879 544;155 700 887;A01;1;1;3;1;1981.0;5;2;6;-1;0;0;-1
202400045956;203 879 484;155 700 842;A01;1;1;4;1;2001.0;0;8;0;-1;-1; -1;-1
202400045957;203 879 483;155 700 841;A01;1;1;4;1;2003.0;1;1;-1;-1;0;0;-1
202400045957;203 879 486;155 700 844;B01;1;1;4;2;1968.0;1;1;-1;-1;0;0;-1
202400045964;203 879 472;155 700 832;A01;2;2;4;2;1984.0;5;1;-1;-1;0;0;-1
202400045964;203 879 476;155 700 832;A01;1;1;4;2;1985.0;5;1;-1;-1;0;0;-1
202400046023;203 879 327;155 700 727;B01;1;1;4;1;1989.0;5;1;-1;-1;-1; -1;-1
202400046023;203 879 335;155 700 732;A01;1;1;1;1;2005.0;5;1;-1;-1;-1; -1;-1
202400046037;203 879 297;155 700 704;A01;1;1;1;2;1983.0;4;1;0;-1;-1; -1;-1
202400046037;203 879 299;155 700 704;A01;10;3;3;2;1946.0;5;0;-1;-1;1;3;1
202400046044;203 879 286;155 700 695;A01;10;3;4;1;1954.0;5;0;-1;-1;5;2;1
202400046044;203 879 287;155 700 695;A01;2;2;1;2;1975.0;0;1;0;-1;-1; -1;-1
202400046044;203 879 289;155 700 695;A01;1;1;1;1;1976.0;0;1;0;-1;-1; -1;-1
202400046049;203 879 271;155 700 684;C01;3;2;4;2;2005.0;-1;1;-1;-1;0;0;-1
202400046049;203 879 272;155 700 684;C01;2;2;4;1;1954.0;-1;1;-1;-1;0;0;-1
202400046049;203 879 273;155 700 684;C01;1;1;1;1;1959.0;3;1;-1;-1;0;0;-1
202400046049;203 879 276;155 700 687;A01;3;2;4;1;2010.0;3;0;-1;-1;0;0;-1
202400046049;203 879 279;155 700 687;A01;2;2;1;2;1979.0;3;1;-1;-1;0;0;-1
202400046049;203 879 281;155 700 687;A01;1;1;1;1;1952.0;3;1;-1;-1;0;0;-1
202400046049;203 879 285;155 700 694;B01;1;1;1;1;1971.0;3;1;-1;-1;0;0;-1
202400046055;203 879 258;155 700 673;A01;1;1;2;1;1973.0;5;1;-1;-1;0;0;-1
202400046055;203 879 261;155 700 677;B01;1;1;3;2;1975.0;5;1;-1;-1;0;0;-1
202400046056;203 879 255;155 700 671;B01;2;2;4;2;1946.0;9;1;-1;-1;0;0;-1
202400046056;203 879 256;155 700 671;B01;1;1;4;2;1947.0;0;1;-1;-1;0;0;-1
202400046056;203 879 259;155 700 675;A01;1;1;1;2;2006.0;0;1;-1;-1;0;0;-1
202400046057;203 879 253;155 700 670;A01;1;1;3;1;1966.0;1;2;6;9;0;0;-1
202400046060;203 879 246;155 700 667;B01;2;2;4;2;2000.0;0;2;0;-1;-1; -1;-1
202400046060;203 879 250;155 700 667;B01;1;1;4;1;2002.0;0;2;0;-1;-1; -1;-1
202400046060;203 879 254;155 700 672;A01;1;1;1;1;1981.0;0;1;0;-1;-1; -1;-1
202400046072;203 879 225;155 700 647;B01;1;1;4;2;1977.0;1;1;0;-1;-1; -1;-1
202400046072;203 879 230;155 700 651;A01;1;1;1;1;1971.0;4;1;0;-1;-1; -1;-1
202400046083;203 879 203;155 700 627;A01;2;2;4;1;2008.0;0;2;8;-1;-1; -1;-1
202400046083;203 879 207;155 700 627;A01;1;1;4;1;2010.0;0;2;-1;-1;-1; -1;-1
202400046086;203 879 200;155 700 622;A01;1;1;3;1;1972.0;9;2;6;-1;0;0;-1
202400046103;203 879 160;155 700 591;A01;1;1;3;2;1963.0;5;1;-1;-1;0;0;-1
202400046103;203 879 165;155 700 593;B01;1;1;1;1;1952.0;5;1;-1;-1;0;0;-1
202400046107;203 879 147;155 700 581;A01;7;2;4;1;1972.0;4;1;-1;-1;0;0;-1
202400046107;203 879 149;155 700 581;A01;2;2;4;2;2001.0;4;1;-1;-1;0;0;-1
202400046107;203 879 153;155 700 581;A01;1;1;1;1;2000.0;4;1;-1;-1;0;0;-1
202400046107;203 879 156;155 700 588;B01;1;1;4;1;1978.0;1;1;-1;-1;0;0;-1
202400046140;203 879 070;155 700 521;A01;1;1;1;1;2006.0;5;1;8;-1;-1; -1;-1
202400046140;203 879 075;155 700 525;B01;2;2;4;2;1975.0;9;1;8;-1;-1; -1;-1
202400046140;203 879 077;155 700 525;B01;4;2;1;2;2001.0;0;1;8;-1;-1; -1;-1
202400046140;203 879 078;155 700 525;B01;1;1;4;2;1957.0;9;1;8;-1;-1; -1;-1
202400046154;203 879 033;155 700 490;B01;1;1;3;1;1998.0;5;2;-1;-1;0;0;-1
202400046154;203 879 038;155 700 495;A01;1;1;1;1;2004.0;5;1;-1;-1;0;0;-1
202400046157;203 879 031;155 700 488;A01;1;1;3;1;2007.0;0;8;0;-1;-1; -1;-1
202400046157;203 879 037;155 700 493;B01;1;1;1;1;1968.0;0;1;-1;-1;-1; -1;-1
202400046165;203 879 013;155 700 471;A01;1;1;1;1;1972.0;4;1;0;-1;-1; -1;-1
202400046165;203 879 019;155 700 475;B01;1;1;4;2;1984.0;1;2;8;-1;-1; -1;-1
202400046188;203 878 962;155 700 433;B01;1;1;4;1;1961.0;0;2;6;-1;0;0;-1
202400046188;203 878 963;155 700 435;A01;1;1;1;2;1969.0;1;1;-1;-1;0;0;-1
202400046193;203 878 945;155 700 423;A01;1;1;1;2;1978.0;9;1;8;-1;0;0;-1
202400046193;203 878 947;155 700 424;B01;1;1;4;1;1983.0;5;2;0;-1;0;0;-1
202400046195;203 878 940;155 700 420;A01;10;3;4;2;1956.0;0;0;-1;-1;2;3;1
202400046195;203 878 942;155 700 420;A01;1;1;1;2;1969.0;0;1;0;0;-1; -1;-1
202400046200;203 878 932;155 700 412;B01;1;1;4;1;2009.0;0;8;0;-1;0;0;-1
202400046200;203 878 938;155 700 418;A01;1;1;1;2;1996.0;0;1;0;-1;0;0;-1
202400046206;203 878 918;155 700 399;B01;1;1;4;1;1947.0;9;8;0;0;-1; -1;-1
202400046206;203 878 921;155 700 403;Z01;1;1;1;-1;;-1;8;0;0;-1; -1;-1
202400046208;203 878 910;155 700 394;Z01;1;1;1;1;1977.0;0;8;0;0;-1; -1;-1
202400046208;203 878 913;155 700 394;Z01;10;3;3;2;1985.0;5;0;0;0;4;3;1
202400046214;203 878 897;155 700 386;A01;2;2;1;2;1989.0;5;1;0;-1;-1; -1;-1
202400046214;203 878 899;155 700 386;A01;3;2;1;1;1983.0;0;1;0;-1;-1; -1;-1
202400046214;203 878 900;155 700 386;A01;1;1;1;1;1989.0;5;1;-1;-1;0;0;-1
202400046214;203 878 903;155 700 388;B01;2;2;3;2;2008.0;5;2;0;-1;-1; -1;-1
202400046214;203 878 904;155 700 388;B01;1;1;2;2;2009.0;5;2;0;-1;-1; -1;-1
202400046230;203 878 854;155 700 354;A01;1;1;1;1;1983.0;0;1;0;0;-1; -1;-1
202400046230;203 878 857;155 700 355;B01;1;1;4;1;1965.0;4;1;0;0;-1; -1;-1
202400046230;203 878 859;155 700 357;C01;1;1;1;2;1970.0;1;1;0;0;-1; -1;-1
202400046238;203 878 844;155 700 344;A01;1;1;4;2;2002.0;1;8;-1;-1;-1; -1;-1
202400046238;203 878 846;155 700 346;B01;1;1;1;1;1983.0;1;8;-1;-1;-1; -1;-1
202400046243;203 878 830;155 700 334;A01;2;2;4;2;1981.0;5;1;-1;-1;0;0;-1
202400046243;203 878 832;155 700 334;A01;1;1;4;1;1987.0;5;1;-1;-1;0;0;-1
202400046243;203 878 833;155 700 335;B01;1;1;1;1;1995.0;4;1;-1;-1;0;0;-1
202400046260;203 878 793;155 700 303;A01;1;1;1;1;1970.0;4;1;0;-1;-1; -1;-1
202400046260;203 878 796;155 700 303;A01;2;2;1;1;1986.0;9;1;0;-1;-1; -1;-1
202400046260;203 878 798;155 700 303;A01;4;2;1;1;1971.0;4;1;0;-1;-1; -1;-1
202400046260;203 878 802;155 700 310;B01;1;1;4;2;1994.0;1;8;0;-1;-1; -1;-1
202400046262;203 878 787;155 700 300;A01;10;3;3;1;1960.0;5;0;-1;-1;3;3;1
202400046262;203 878 789;155 700 300;A01;1;1;1;2;1951.0;5;1;0;-1;-1; -1;-1
